FileName SurveyVisibilities.dat
FileStartTime 2025/06/21-00:00:00.000
FileStopTime 2025/06/24-00:00:00.000
VisibList 7420
2025/06/22-21:58:56.001 2025/06/22-21:59:24.012 TFRM TFRM____ 70069A                     0.100000
2025/06/22-22:00:26.001 2025/06/22-22:00:56.000 TFRM TFRM____ 70069A                     0.100000
2025/06/22-22:00:56.000 2025/06/22-22:01:26.000 TFRM TFRM____ 70069A                     0.100000
2025/06/21-21:23:47.001 2025/06/21-21:24:17.000 TFRM TFRM____ 70046B                     0.100000
2025/06/21-22:05:47.001 2025/06/21-22:06:17.000 TFRM TFRM____ 70046B                     0.100000
2025/06/21-22:06:47.001 2025/06/21-22:07:17.000 TFRM TFRM____ 70046B                     0.100000
2025/06/22-23:07:26.001 2025/06/22-23:07:56.000 TFRM TFRM____ 70046B                     0.100000
2025/06/22-23:07:56.000 2025/06/22-23:08:26.000 TFRM TFRM____ 70046B                     0.100000
2025/06/23-22:51:32.001 2025/06/23-22:52:02.000 TFRM TFRM____ 70046B                     0.100000
2025/06/23-22:52:32.001 2025/06/23-22:53:02.000 TFRM TFRM____ 70046B                     0.100000
2025/06/23-22:53:32.001 2025/06/23-22:54:02.000 TFRM TFRM____ 70046B                     0.100000
2025/06/22-00:12:17.001 2025/06/22-00:12:47.000 TFRM TFRM____ 70093B                     0.100000
2025/06/22-01:58:47.001 2025/06/22-01:59:17.000 TFRM TFRM____ 70093B                     0.100000
2025/06/22-01:59:47.001 2025/06/22-02:00:17.000 TFRM TFRM____ 70093B                     0.100000
2025/06/22-02:00:17.000 2025/06/22-02:00:47.000 TFRM TFRM____ 70093B                     0.100000
2025/06/22-02:01:47.001 2025/06/22-02:02:17.000 TFRM TFRM____ 70093B                     0.100000
2025/06/22-02:02:17.000 2025/06/22-02:02:47.000 TFRM TFRM____ 70093B                     0.100000
2025/06/22-02:05:17.001 2025/06/22-02:05:47.000 TFRM TFRM____ 70093B                     0.100000
2025/06/22-02:05:47.000 2025/06/22-02:06:17.000 TFRM TFRM____ 70093B                     0.100000
2025/06/22-02:07:17.001 2025/06/22-02:07:47.000 TFRM TFRM____ 70093B                     0.100000
2025/06/22-02:14:47.001 2025/06/22-02:15:17.000 TFRM TFRM____ 70093B                     0.100000
2025/06/22-02:15:47.001 2025/06/22-02:16:17.000 TFRM TFRM____ 70093B                     0.100000
2025/06/22-02:16:47.001 2025/06/22-02:17:17.000 TFRM TFRM____ 70093B                     0.100000
2025/06/22-02:19:47.001 2025/06/22-02:20:17.000 TFRM TFRM____ 70093B                     0.100000
2025/06/22-02:22:47.001 2025/06/22-02:23:17.000 TFRM TFRM____ 70093B                     0.100000
2025/06/22-02:23:47.001 2025/06/22-02:24:17.000 TFRM TFRM____ 70093B                     0.100000
2025/06/22-02:25:17.001 2025/06/22-02:25:47.000 TFRM TFRM____ 70093B                     0.100000
2025/06/22-02:25:47.000 2025/06/22-02:26:17.000 TFRM TFRM____ 70093B                     0.100000
2025/06/22-02:26:47.001 2025/06/22-02:27:17.000 TFRM TFRM____ 70093B                     0.100000
2025/06/22-02:30:47.001 2025/06/22-02:31:17.000 TFRM TFRM____ 70093B                     0.100000
2025/06/22-02:31:17.000 2025/06/22-02:31:47.000 TFRM TFRM____ 70093B                     0.100000
2025/06/21-23:07:04.251 2025/06/21-23:07:17.000 TFRM TFRM____ 70025BJ                    0.100000
2025/06/22-22:33:35.467 2025/06/22-22:33:49.590 TFRM TFRM____ 70025FJ                    0.100000
2025/06/21-02:31:15.004 2025/06/21-02:31:30.000 TFRM TFRM____ 70025GQ                    0.100000
2025/06/22-01:27:01.270 2025/06/22-01:27:17.000 TFRM TFRM____ 71015U                     0.100000
2025/06/22-01:04:49.471 2025/06/22-01:05:17.000 TFRM TFRM____ 65108J                     0.100000
2025/06/22-02:24:26.909 2025/06/22-02:24:47.000 TFRM TFRM____ 71080A                     0.100000
2025/06/21-22:19:47.001 2025/06/21-22:20:17.000 TFRM TFRM____ 72003A                     0.100000
2025/06/22-23:42:56.001 2025/06/22-23:43:26.000 TFRM TFRM____ 72003A                     0.100000
2025/06/22-23:43:56.001 2025/06/22-23:44:26.000 TFRM TFRM____ 72003A                     0.100000
